"  NO.",DateTime,°C,%RH,hPa,DP,°F
"  10830","2021-12-03 23:34:45","4,3","77,0","0,0","0,6","39,7"
"  10831","2021-12-03 23:35:45","4,3","77,0","0,0","0,6","39,7"
"  10832","2021-12-03 23:36:45","4,3","77,2","0,0","0,7","39,7"
"  10833","2021-12-03 23:37:45","4,3","77,1","0,0","0,7","39,7"
"  10834","2021-12-03 23:38:45","4,3","77,0","0,0","0,6","39,7"
"  10835","2021-12-03 23:39:45","4,3","77,0","0,0","0,6","39,7"
"  10836","2021-12-03 23:40:45","4,3","77,0","0,0","0,6","39,7"
"  10837","2021-12-03 23:41:45","4,2","76,9","0,0","0,5","39,6"
"  10838","2021-12-03 23:42:45","4,2","76,9","0,0","0,5","39,6"
"  10839","2021-12-03 23:43:45","4,2","76,9","0,0","0,5","39,6"
"  10840","2021-12-03 23:44:45","4,2","77,1","0,0","0,6","39,6"
"  10841","2021-12-03 23:45:45","4,2","77,0","0,0","0,5","39,6"
"  10842","2021-12-03 23:46:45","4,1","76,8","0,0","0,4","39,4"
"  10843","2021-12-03 23:47:45","4,1","76,8","0,0","0,4","39,4"
"  10844","2021-12-03 23:48:45","4,1","76,8","0,0","0,4","39,4"
"  10845","2021-12-03 23:49:45","4,1","76,8","0,0","0,4","39,4"
"  10846","2021-12-03 23:50:45","4,0","76,9","0,0","0,3","39,2"
"  10847","2021-12-03 23:51:45","4,0","76,9","0,0","0,3","39,2"
"  10848","2021-12-03 23:52:45","4,0","77,0","0,0","0,3","39,2"
"  10849","2021-12-03 23:53:45","4,0","77,0","0,0","0,3","39,2"
"  10850","2021-12-03 23:54:45","4,0","77,0","0,0","0,3","39,2"
"  10851","2021-12-03 23:55:45","4,0","77,0","0,0","0,3","39,2"
"  10852","2021-12-03 23:56:45","4,0","76,9","0,0","0,3","39,2"
"  10853","2021-12-03 23:57:45","3,9","76,8","0,0","0,2","39,0"
"  10854","2021-12-03 23:58:45","3,9","77,0","0,0","0,2","39,0"
"  10855","2021-12-03 23:59:45","3,9","77,0","0,0","0,2","39,0"
"  10856","2021-12-04 00:00:45","3,9","77,0","0,0","0,2","39,0"
"  10857","2021-12-04 00:01:45","3,9","77,0","0,0","0,2","39,0"
"  10858","2021-12-04 00:02:45","3,9","77,2","0,0","0,3","39,0"
"  10859","2021-12-04 00:03:45","3,9","77,2","0,0","0,3","39,0"
"  10860","2021-12-04 00:04:45","3,9","77,4","0,0","0,3","39,0"
"  10861","2021-12-04 00:05:45","3,9","77,5","0,0","0,3","39,0"
"  10862","2021-12-04 00:06:45","3,9","77,5","0,0","0,3","39,0"
"  10863","2021-12-04 00:07:45","3,9","77,6","0,0","0,4","39,0"
"  10864","2021-12-04 00:08:45","3,9","77,7","0,0","0,4","39,0"
"  10865","2021-12-04 00:09:45","3,9","77,8","0,0","0,4","39,0"
"  10866","2021-12-04 00:10:45","3,9","77,8","0,0","0,4","39,0"
"  10867","2021-12-04 00:11:45","3,9","77,6","0,0","0,4","39,0"
"  10868","2021-12-04 00:12:45","4,0","77,4","0,0","0,4","39,2"
"  10869","2021-12-04 00:13:45","4,0","77,5","0,0","0,4","39,2"
"  10870","2021-12-04 00:14:45","4,0","77,5","0,0","0,4","39,2"
"  10871","2021-12-04 00:15:45","4,0","77,5","0,0","0,4","39,2"
"  10872","2021-12-04 00:16:45","4,0","77,6","0,0","0,4","39,2"
"  10873","2021-12-04 00:17:45","4,0","77,5","0,0","0,4","39,2"
"  10874","2021-12-04 00:18:45","3,9","77,4","0,0","0,3","39,0"
"  10875","2021-12-04 00:19:45","3,9","77,4","0,0","0,3","39,0"
"  10876","2021-12-04 00:20:45","3,9","77,5","0,0","0,3","39,0"
"  10877","2021-12-04 00:21:45","3,9","77,5","0,0","0,3","39,0"
"  10878","2021-12-04 00:22:45","3,9","77,6","0,0","0,4","39,0"
"  10879","2021-12-04 00:23:45","3,9","77,7","0,0","0,4","39,0"
"  10880","2021-12-04 00:24:45","3,9","77,8","0,0","0,4","39,0"
"  10881","2021-12-04 00:25:45","3,9","77,8","0,0","0,4","39,0"
"  10882","2021-12-04 00:26:45","3,8","77,9","0,0","0,3","38,8"
"  10883","2021-12-04 00:27:45","3,8","77,9","0,0","0,3","38,8"
"  10884","2021-12-04 00:28:45","3,8","77,9","0,0","0,3","38,8"
"  10885","2021-12-04 00:29:45","3,8","77,9","0,0","0,3","38,8"
"  10886","2021-12-04 00:30:45","3,8","77,7","0,0","0,3","38,8"
"  10887","2021-12-04 00:31:45","3,8","77,7","0,0","0,3","38,8"
"  10888","2021-12-04 00:32:45","3,8","77,8","0,0","0,3","38,8"
"  10889","2021-12-04 00:33:45","3,8","77,8","0,0","0,3","38,8"
"  10890","2021-12-04 00:34:45","3,7","77,8","0,0","0,2","38,7"
"  10891","2021-12-04 00:35:45","3,7","77,9","0,0","0,2","38,7"
"  10892","2021-12-04 00:36:45","3,7","77,9","0,0","0,2","38,7"
"  10893","2021-12-04 00:37:45","3,7","78,0","0,0","0,2","38,7"
"  10894","2021-12-04 00:38:45","3,7","78,3","0,0","0,3","38,7"
"  10895","2021-12-04 00:39:45","3,7","78,5","0,0","0,3","38,7"
"  10896","2021-12-04 00:40:45","3,7","78,5","0,0","0,3","38,7"
"  10897","2021-12-04 00:41:45","3,7","78,6","0,0","0,3","38,7"
"  10898","2021-12-04 00:42:45","3,7","78,7","0,0","0,4","38,7"
"  10899","2021-12-04 00:43:45","3,7","78,6","0,0","0,3","38,7"
"  10900","2021-12-04 00:44:45","3,7","78,6","0,0","0,3","38,7"
"  10901","2021-12-04 00:45:45","3,7","78,4","0,0","0,3","38,7"
"  10902","2021-12-04 00:46:45","3,6","78,3","0,0","0,2","38,5"
"  10903","2021-12-04 00:47:45","3,6","78,4","0,0","0,2","38,5"
"  10904","2021-12-04 00:48:45","3,6","78,5","0,0","0,2","38,5"
"  10905","2021-12-04 00:49:45","3,6","78,5","0,0","0,2","38,5"
"  10906","2021-12-04 00:50:45","3,6","78,6","0,0","0,2","38,5"
"  10907","2021-12-04 00:51:45","3,6","78,9","0,0","0,3","38,5"
"  10908","2021-12-04 00:52:45","3,6","78,9","0,0","0,3","38,5"
"  10909","2021-12-04 00:53:45","3,6","79,0","0,0","0,3","38,5"
"  10910","2021-12-04 00:54:45","3,6","78,9","0,0","0,3","38,5"
"  10911","2021-12-04 00:55:45","3,6","78,8","0,0","0,3","38,5"
"  10912","2021-12-04 00:56:45","3,6","78,7","0,0","0,3","38,5"
"  10913","2021-12-04 00:57:45","3,6","79,0","0,0","0,3","38,5"
"  10914","2021-12-04 00:58:45","3,6","79,1","0,0","0,3","38,5"
"  10915","2021-12-04 00:59:45","3,6","79,1","0,0","0,3","38,5"
"  10916","2021-12-04 01:00:45","3,6","79,0","0,0","0,3","38,5"
"  10917","2021-12-04 01:01:45","3,5","79,0","0,0","0,2","38,3"
"  10918","2021-12-04 01:02:45","3,5","78,9","0,0","0,2","38,3"
"  10919","2021-12-04 01:03:45","3,5","78,8","0,0","0,2","38,3"
"  10920","2021-12-04 01:04:45","3,5","78,9","0,0","0,2","38,3"
"  10921","2021-12-04 01:05:45","3,4","78,9","0,0","0,1","38,1"
"  10922","2021-12-04 01:06:45","3,4","78,9","0,0","0,1","38,1"
"  10923","2021-12-04 01:07:45","3,4","79,1","0,0","0,1","38,1"
"  10924","2021-12-04 01:08:45","3,4","79,2","0,0","0,1","38,1"
"  10925","2021-12-04 01:09:45","3,4","79,1","0,0","0,1","38,1"
"  10926","2021-12-04 01:10:45","3,4","79,0","0,0","0,1","38,1"
"  10927","2021-12-04 01:11:45","3,4","78,8","0,0","0,1","38,1"
"  10928","2021-12-04 01:12:45","3,3","78,7","0,0","0,0","37,9"
"  10929","2021-12-04 01:13:45","3,3","78,8","0,0","0,0","37,9"
"  10930","2021-12-04 01:14:45","3,3","78,9","0,0","0,0","37,9"
"  10931","2021-12-04 01:15:45","3,3","79,0","0,0","0,0","37,9"
"  10932","2021-12-04 01:16:45","3,3","79,1","0,0","0,0","37,9"
"  10933","2021-12-04 01:17:45","3,3","79,0","0,0","0,0","37,9"
"  10934","2021-12-04 01:18:45","3,3","79,0","0,0","0,0","37,9"
"  10935","2021-12-04 01:19:45","3,3","79,0","0,0","0,0","37,9"
"  10936","2021-12-04 01:20:45","3,3","79,2","0,0","0,1","37,9"
"  10937","2021-12-04 01:21:45","3,3","79,5","0,0","0,1","37,9"
"  10938","2021-12-04 01:22:45","3,3","79,4","0,0","0,1","37,9"
"  10939","2021-12-04 01:23:45","3,3","79,3","0,0","0,1","37,9"
"  10940","2021-12-04 01:24:45","3,3","79,4","0,0","0,1","37,9"
"  10941","2021-12-04 01:25:45","3,2","79,5","0,0","0,0","37,8"
"  10942","2021-12-04 01:26:45","3,2","79,6","0,0","0,0","37,8"
"  10943","2021-12-04 01:27:45","3,2","79,5","0,0","0,0","37,8"
"  10944","2021-12-04 01:28:45","3,2","79,4","0,0","0,0","37,8"
"  10945","2021-12-04 01:29:45","3,2","79,3","0,0","0,0","37,8"
"  10946","2021-12-04 01:30:45","3,2","79,3","0,0","0,0","37,8"
"  10947","2021-12-04 01:31:45","3,2","79,4","0,0","0,0","37,8"
"  10948","2021-12-04 01:32:45","3,1","79,6","0,0","-0,1","37,6"
"  10949","2021-12-04 01:33:45","3,1","79,6","0,0","-0,1","37,6"
"  10950","2021-12-04 01:34:45","3,1","79,2","0,0","-0,1","37,6"
"  10951","2021-12-04 01:35:45","3,1","79,1","0,0","-0,2","37,6"
"  10952","2021-12-04 01:36:45","3,1","79,3","0,0","-0,1","37,6"
"  10953","2021-12-04 01:37:45","3,1","79,5","0,0","-0,1","37,6"
"  10954","2021-12-04 01:38:45","3,1","79,7","0,0","-0,1","37,6"
"  10955","2021-12-04 01:39:45","3,1","79,7","0,0","-0,1","37,6"
"  10956","2021-12-04 01:40:45","3,1","79,9","0,0","0,0","37,6"
"  10957","2021-12-04 01:41:45","3,1","79,2","0,0","-0,1","37,6"
"  10958","2021-12-04 01:42:45","3,1","79,2","0,0","-0,1","37,6"
"  10959","2021-12-04 01:43:45","3,1","79,1","0,0","-0,2","37,6"
"  10960","2021-12-04 01:44:45","3,0","79,0","0,0","-0,3","37,4"
"  10961","2021-12-04 01:45:45","3,0","78,9","0,0","-0,3","37,4"
"  10962","2021-12-04 01:46:45","3,0","79,1","0,0","-0,3","37,4"
"  10963","2021-12-04 01:47:45","3,0","79,6","0,0","-0,2","37,4"
"  10964","2021-12-04 01:48:45","3,0","79,6","0,0","-0,2","37,4"
"  10965","2021-12-04 01:49:45","3,0","79,5","0,0","-0,2","37,4"
"  10966","2021-12-04 01:50:45","3,0","79,5","0,0","-0,2","37,4"
"  10967","2021-12-04 01:51:45","3,0","79,5","0,0","-0,2","37,4"
"  10968","2021-12-04 01:52:45","3,0","79,5","0,0","-0,2","37,4"
"  10969","2021-12-04 01:53:45","3,0","79,9","0,0","-0,1","37,4"
"  10970","2021-12-04 01:54:45","3,0","80,1","0,0","-0,1","37,4"
"  10971","2021-12-04 01:55:45","3,0","80,3","0,0","-0,1","37,4"
"  10972","2021-12-04 01:56:45","3,0","80,3","0,0","-0,1","37,4"
"  10973","2021-12-04 01:57:45","3,0","80,2","0,0","-0,1","37,4"
"  10974","2021-12-04 01:58:45","3,0","80,1","0,0","-0,1","37,4"
"  10975","2021-12-04 01:59:45","2,9","79,9","0,0","-0,2","37,2"
"  10976","2021-12-04 02:00:45","2,9","79,9","0,0","-0,2","37,2"
"  10977","2021-12-04 02:01:45","2,9","79,9","0,0","-0,2","37,2"
"  10978","2021-12-04 02:02:45","2,9","80,1","0,0","-0,2","37,2"
"  10979","2021-12-04 02:03:45","2,9","80,1","0,0","-0,2","37,2"
"  10980","2021-12-04 02:04:45","2,8","80,1","0,0","-0,3","37,0"
"  10981","2021-12-04 02:05:45","2,8","80,2","0,0","-0,3","37,0"
"  10982","2021-12-04 02:06:45","2,8","80,4","0,0","-0,2","37,0"
"  10983","2021-12-04 02:07:45","2,7","80,5","0,0","-0,3","36,9"
"  10984","2021-12-04 02:08:45","2,7","80,5","0,0","-0,3","36,9"
"  10985","2021-12-04 02:09:45","2,7","80,6","0,0","-0,3","36,9"
"  10986","2021-12-04 02:10:45","2,6","80,4","0,0","-0,4","36,7"
"  10987","2021-12-04 02:11:45","2,6","80,4","0,0","-0,4","36,7"
"  10988","2021-12-04 02:12:45","2,6","80,7","0,0","-0,4","36,7"
"  10989","2021-12-04 02:13:45","2,6","81,0","0,0","-0,3","36,7"
"  10990","2021-12-04 02:14:45","2,6","81,2","0,0","-0,3","36,7"
"  10991","2021-12-04 02:15:45","2,6","81,3","0,0","-0,3","36,7"
"  10992","2021-12-04 02:16:45","2,6","81,5","0,0","-0,2","36,7"
"  10993","2021-12-04 02:17:45","2,6","81,7","0,0","-0,2","36,7"
"  10994","2021-12-04 02:18:45","2,6","81,6","0,0","-0,2","36,7"
"  10995","2021-12-04 02:19:45","2,6","81,6","0,0","-0,2","36,7"
"  10996","2021-12-04 02:20:45","2,6","81,6","0,0","-0,2","36,7"
"  10997","2021-12-04 02:21:45","2,6","81,5","0,0","-0,2","36,7"
"  10998","2021-12-04 02:22:45","2,6","81,4","0,0","-0,3","36,7"
"  10999","2021-12-04 02:23:45","2,6","81,2","0,0","-0,3","36,7"
"  11000","2021-12-04 02:24:45","2,6","81,1","0,0","-0,3","36,7"
"  11001","2021-12-04 02:25:45","2,6","81,1","0,0","-0,3","36,7"
"  11002","2021-12-04 02:26:45","2,6","81,1","0,0","-0,3","36,7"
"  11003","2021-12-04 02:27:45","2,5","80,9","0,0","-0,4","36,5"
"  11004","2021-12-04 02:28:45","2,5","80,9","0,0","-0,4","36,5"
"  11005","2021-12-04 02:29:45","2,5","81,0","0,0","-0,4","36,5"
"  11006","2021-12-04 02:30:45","2,5","81,2","0,0","-0,4","36,5"
"  11007","2021-12-04 02:31:45","2,5","81,3","0,0","-0,4","36,5"
"  11008","2021-12-04 02:32:45","2,5","81,3","0,0","-0,4","36,5"
"  11009","2021-12-04 02:33:45","2,5","81,2","0,0","-0,4","36,5"
"  11010","2021-12-04 02:34:45","2,5","81,1","0,0","-0,4","36,5"
"  11011","2021-12-04 02:35:45","2,5","81,0","0,0","-0,4","36,5"
"  11012","2021-12-04 02:36:45","2,5","81,0","0,0","-0,4","36,5"
"  11013","2021-12-04 02:37:45","2,5","80,9","0,0","-0,4","36,5"
"  11014","2021-12-04 02:38:45","2,5","80,7","0,0","-0,5","36,5"
"  11015","2021-12-04 02:39:45","2,5","80,6","0,0","-0,5","36,5"
"  11016","2021-12-04 02:40:45","2,5","80,7","0,0","-0,5","36,5"
"  11017","2021-12-04 02:41:45","2,5","80,5","0,0","-0,5","36,5"
"  11018","2021-12-04 02:42:45","2,5","80,6","0,0","-0,5","36,5"
"  11019","2021-12-04 02:43:45","2,4","80,6","0,0","-0,6","36,3"
"  11020","2021-12-04 02:44:45","2,4","80,6","0,0","-0,6","36,3"
"  11021","2021-12-04 02:45:45","2,4","80,6","0,0","-0,6","36,3"
"  11022","2021-12-04 02:46:45","2,4","80,6","0,0","-0,6","36,3"
"  11023","2021-12-04 02:47:45","2,4","80,6","0,0","-0,6","36,3"
"  11024","2021-12-04 02:48:45","2,4","80,5","0,0","-0,6","36,3"
"  11025","2021-12-04 02:49:45","2,4","81,1","0,0","-0,5","36,3"
"  11026","2021-12-04 02:50:45","2,4","81,1","0,0","-0,5","36,3"
"  11027","2021-12-04 02:51:45","2,5","81,4","0,0","-0,4","36,5"
"  11028","2021-12-04 02:52:45","2,5","81,5","0,0","-0,3","36,5"
"  11029","2021-12-04 02:53:45","2,5","81,4","0,0","-0,4","36,5"
"  11030","2021-12-04 02:54:45","2,5","81,4","0,0","-0,4","36,5"
"  11031","2021-12-04 02:55:45","2,5","81,5","0,0","-0,3","36,5"
"  11032","2021-12-04 02:56:45","2,5","81,5","0,0","-0,3","36,5"
"  11033","2021-12-04 02:57:45","2,5","81,4","0,0","-0,4","36,5"
"  11034","2021-12-04 02:58:45","2,5","81,4","0,0","-0,4","36,5"
"  11035","2021-12-04 02:59:45","2,5","81,4","0,0","-0,4","36,5"
"  11036","2021-12-04 03:00:45","2,6","81,3","0,0","-0,3","36,7"
"  11037","2021-12-04 03:01:45","2,5","81,2","0,0","-0,4","36,5"
"  11038","2021-12-04 03:02:45","2,5","81,0","0,0","-0,4","36,5"
"  11039","2021-12-04 03:03:45","2,5","80,9","0,0","-0,4","36,5"
"  11040","2021-12-04 03:04:45","2,5","80,8","0,0","-0,5","36,5"
"  11041","2021-12-04 03:05:45","2,5","81,0","0,0","-0,4","36,5"
"  11042","2021-12-04 03:06:45","2,5","81,0","0,0","-0,4","36,5"
"  11043","2021-12-04 03:07:45","2,5","81,0","0,0","-0,4","36,5"
"  11044","2021-12-04 03:08:45","2,5","81,1","0,0","-0,4","36,5"
"  11045","2021-12-04 03:09:45","2,5","81,4","0,0","-0,4","36,5"
"  11046","2021-12-04 03:10:45","2,5","81,4","0,0","-0,4","36,5"
"  11047","2021-12-04 03:11:45","2,5","81,5","0,0","-0,3","36,5"
"  11048","2021-12-04 03:12:45","2,5","81,5","0,0","-0,3","36,5"
"  11049","2021-12-04 03:13:45","2,5","81,5","0,0","-0,3","36,5"
"  11050","2021-12-04 03:14:45","2,5","81,5","0,0","-0,3","36,5"
"  11051","2021-12-04 03:15:45","2,5","81,4","0,0","-0,4","36,5"
"  11052","2021-12-04 03:16:45","2,5","81,4","0,0","-0,4","36,5"
"  11053","2021-12-04 03:17:45","2,5","81,3","0,0","-0,4","36,5"
"  11054","2021-12-04 03:18:45","2,4","81,3","0,0","-0,5","36,3"
"  11055","2021-12-04 03:19:45","2,4","81,2","0,0","-0,5","36,3"
"  11056","2021-12-04 03:20:45","2,4","81,4","0,0","-0,5","36,3"
"  11057","2021-12-04 03:21:45","2,4","81,5","0,0","-0,4","36,3"
"  11058","2021-12-04 03:22:45","2,3","81,4","0,0","-0,5","36,1"
"  11059","2021-12-04 03:23:45","2,3","81,3","0,0","-0,6","36,1"
"  11060","2021-12-04 03:24:45","2,3","81,3","0,0","-0,6","36,1"
"  11061","2021-12-04 03:25:45","2,3","81,3","0,0","-0,6","36,1"
"  11062","2021-12-04 03:26:45","2,3","81,4","0,0","-0,5","36,1"
"  11063","2021-12-04 03:27:45","2,2","81,4","0,0","-0,6","36,0"
"  11064","2021-12-04 03:28:45","2,2","81,4","0,0","-0,6","36,0"
"  11065","2021-12-04 03:29:45","2,2","81,6","0,0","-0,6","36,0"
"  11066","2021-12-04 03:30:45","2,2","81,7","0,0","-0,6","36,0"
"  11067","2021-12-04 03:31:45","2,2","81,7","0,0","-0,6","36,0"
"  11068","2021-12-04 03:32:45","2,2","81,6","0,0","-0,6","36,0"
"  11069","2021-12-04 03:33:45","2,2","81,5","0,0","-0,6","36,0"
"  11070","2021-12-04 03:34:45","2,2","81,5","0,0","-0,6","36,0"
"  11071","2021-12-04 03:35:45","2,2","81,8","0,0","-0,6","36,0"
"  11072","2021-12-04 03:36:45","2,2","81,8","0,0","-0,6","36,0"
"  11073","2021-12-04 03:37:45","2,2","81,8","0,0","-0,6","36,0"
"  11074","2021-12-04 03:38:45","2,3","81,9","0,0","-0,5","36,1"
"  11075","2021-12-04 03:39:45","2,3","81,8","0,0","-0,5","36,1"
"  11076","2021-12-04 03:40:45","2,3","81,8","0,0","-0,5","36,1"
"  11077","2021-12-04 03:41:45","2,3","81,9","0,0","-0,5","36,1"
"  11078","2021-12-04 03:42:45","2,3","81,9","0,0","-0,5","36,1"
"  11079","2021-12-04 03:43:45","2,3","81,9","0,0","-0,5","36,1"
"  11080","2021-12-04 03:44:45","2,3","81,9","0,0","-0,5","36,1"
"  11081","2021-12-04 03:45:45","2,3","81,8","0,0","-0,5","36,1"
"  11082","2021-12-04 03:46:45","2,3","81,8","0,0","-0,5","36,1"
"  11083","2021-12-04 03:47:45","2,3","82,1","0,0","-0,4","36,1"
"  11084","2021-12-04 03:48:45","2,3","82,4","0,0","-0,4","36,1"
"  11085","2021-12-04 03:49:45","2,3","82,5","0,0","-0,4","36,1"
"  11086","2021-12-04 03:50:45","2,3","82,5","0,0","-0,4","36,1"
"  11087","2021-12-04 03:51:45","2,3","82,2","0,0","-0,4","36,1"
"  11088","2021-12-04 03:52:45","2,3","82,0","0,0","-0,4","36,1"
"  11089","2021-12-04 03:53:45","2,3","81,9","0,0","-0,5","36,1"
"  11090","2021-12-04 03:54:45","2,3","81,7","0,0","-0,5","36,1"
"  11091","2021-12-04 03:55:45","2,3","81,4","0,0","-0,5","36,1"
"  11092","2021-12-04 03:56:45","2,2","81,3","0,0","-0,7","36,0"
"  11093","2021-12-04 03:57:45","2,2","81,3","0,0","-0,7","36,0"
"  11094","2021-12-04 03:58:45","2,2","81,5","0,0","-0,6","36,0"
"  11095","2021-12-04 03:59:45","2,2","81,6","0,0","-0,6","36,0"
"  11096","2021-12-04 04:00:45","2,2","81,7","0,0","-0,6","36,0"
"  11097","2021-12-04 04:01:45","2,2","81,9","0,0","-0,6","36,0"
"  11098","2021-12-04 04:02:45","2,2","81,9","0,0","-0,6","36,0"
"  11099","2021-12-04 04:03:45","2,2","81,8","0,0","-0,6","36,0"
"  11100","2021-12-04 04:04:45","2,1","81,8","0,0","-0,7","35,8"
"  11101","2021-12-04 04:05:45","2,1","81,6","0,0","-0,7","35,8"
"  11102","2021-12-04 04:06:45","2,1","81,7","0,0","-0,7","35,8"
"  11103","2021-12-04 04:07:45","2,1","81,8","0,0","-0,7","35,8"
"  11104","2021-12-04 04:08:45","2,1","81,9","0,0","-0,7","35,8"
"  11105","2021-12-04 04:09:45","2,1","82,0","0,0","-0,6","35,8"
"  11106","2021-12-04 04:10:45","2,1","81,9","0,0","-0,7","35,8"
"  11107","2021-12-04 04:11:45","2,1","82,1","0,0","-0,6","35,8"
"  11108","2021-12-04 04:12:45","2,1","82,0","0,0","-0,6","35,8"
"  11109","2021-12-04 04:13:45","2,1","81,9","0,0","-0,7","35,8"
"  11110","2021-12-04 04:14:45","2,1","82,0","0,0","-0,6","35,8"
"  11111","2021-12-04 04:15:45","2,1","82,0","0,0","-0,6","35,8"
"  11112","2021-12-04 04:16:45","2,0","81,9","0,0","-0,8","35,6"
"  11113","2021-12-04 04:17:45","2,0","81,9","0,0","-0,8","35,6"
"  11114","2021-12-04 04:18:45","2,0","82,0","0,0","-0,7","35,6"
"  11115","2021-12-04 04:19:45","2,0","82,0","0,0","-0,7","35,6"
"  11116","2021-12-04 04:20:45","2,0","82,0","0,0","-0,7","35,6"
"  11117","2021-12-04 04:21:45","1,9","81,9","0,0","-0,9","35,4"
"  11118","2021-12-04 04:22:45","1,9","81,8","0,0","-0,9","35,4"
"  11119","2021-12-04 04:23:45","1,9","81,9","0,0","-0,9","35,4"
"  11120","2021-12-04 04:24:45","1,8","81,7","0,0","-1,0","35,2"
"  11121","2021-12-04 04:25:45","1,8","82,0","0,0","-0,9","35,2"
"  11122","2021-12-04 04:26:45","1,8","82,3","0,0","-0,9","35,2"
"  11123","2021-12-04 04:27:45","1,8","82,5","0,0","-0,9","35,2"
"  11124","2021-12-04 04:28:45","1,8","82,4","0,0","-0,9","35,2"
"  11125","2021-12-04 04:29:45","1,8","82,4","0,0","-0,9","35,2"
"  11126","2021-12-04 04:30:45","1,7","82,4","0,0","-1,0","35,1"
"  11127","2021-12-04 04:31:45","1,7","82,3","0,0","-1,0","35,1"
"  11128","2021-12-04 04:32:45","1,7","82,3","0,0","-1,0","35,1"
"  11129","2021-12-04 04:33:45","1,7","82,2","0,0","-1,0","35,1"
"  11130","2021-12-04 04:34:45","1,7","81,9","0,0","-1,1","35,1"
"  11131","2021-12-04 04:35:45","1,7","81,8","0,0","-1,1","35,1"
"  11132","2021-12-04 04:36:45","1,7","81,9","0,0","-1,1","35,1"
"  11133","2021-12-04 04:37:45","1,7","82,2","0,0","-1,0","35,1"
"  11134","2021-12-04 04:38:45","1,7","82,3","0,0","-1,0","35,1"
"  11135","2021-12-04 04:39:45","1,7","82,1","0,0","-1,0","35,1"
"  11136","2021-12-04 04:40:45","1,6","82,0","0,0","-1,1","34,9"
"  11137","2021-12-04 04:41:45","1,6","82,0","0,0","-1,1","34,9"
"  11138","2021-12-04 04:42:45","1,6","82,1","0,0","-1,1","34,9"
"  11139","2021-12-04 04:43:45","1,6","82,0","0,0","-1,1","34,9"
"  11140","2021-12-04 04:44:45","1,6","81,9","0,0","-1,1","34,9"
"  11141","2021-12-04 04:45:45","1,6","82,0","0,0","-1,1","34,9"
"  11142","2021-12-04 04:46:45","1,6","82,3","0,0","-1,1","34,9"
"  11143","2021-12-04 04:47:45","1,6","82,2","0,0","-1,1","34,9"
"  11144","2021-12-04 04:48:45","1,6","82,2","0,0","-1,1","34,9"
"  11145","2021-12-04 04:49:45","1,6","82,1","0,0","-1,1","34,9"
"  11146","2021-12-04 04:50:45","1,6","82,3","0,0","-1,1","34,9"
"  11147","2021-12-04 04:51:45","1,6","82,4","0,0","-1,1","34,9"
"  11148","2021-12-04 04:52:45","1,6","82,3","0,0","-1,1","34,9"
"  11149","2021-12-04 04:53:45","1,6","82,4","0,0","-1,1","34,9"
"  11150","2021-12-04 04:54:45","1,6","82,4","0,0","-1,1","34,9"
"  11151","2021-12-04 04:55:45","1,6","82,3","0,0","-1,1","34,9"
"  11152","2021-12-04 04:56:45","1,6","82,1","0,0","-1,1","34,9"
"  11153","2021-12-04 04:57:45","1,6","82,2","0,0","-1,1","34,9"
"  11154","2021-12-04 04:58:45","1,6","82,0","0,0","-1,1","34,9"
"  11155","2021-12-04 04:59:45","1,6","81,9","0,0","-1,1","34,9"
"  11156","2021-12-04 05:00:45","1,6","82,0","0,0","-1,1","34,9"
"  11157","2021-12-04 05:01:45","1,6","82,0","0,0","-1,1","34,9"
"  11158","2021-12-04 05:02:45","1,6","82,1","0,0","-1,1","34,9"
"  11159","2021-12-04 05:03:45","1,6","82,1","0,0","-1,1","34,9"
"  11160","2021-12-04 05:04:45","1,6","82,0","0,0","-1,1","34,9"
"  11161","2021-12-04 05:05:45","1,6","82,0","0,0","-1,1","34,9"
"  11162","2021-12-04 05:06:45","1,6","82,0","0,0","-1,1","34,9"
"  11163","2021-12-04 05:07:45","1,6","82,0","0,0","-1,1","34,9"
"  11164","2021-12-04 05:08:45","1,6","82,2","0,0","-1,1","34,9"
"  11165","2021-12-04 05:09:45","1,6","82,3","0,0","-1,1","34,9"
"  11166","2021-12-04 05:10:45","1,6","82,4","0,0","-1,1","34,9"
"  11167","2021-12-04 05:11:45","1,6","82,2","0,0","-1,1","34,9"
"  11168","2021-12-04 05:12:45","1,6","82,2","0,0","-1,1","34,9"
"  11169","2021-12-04 05:13:45","1,6","82,3","0,0","-1,1","34,9"
"  11170","2021-12-04 05:14:45","1,6","82,4","0,0","-1,1","34,9"
"  11171","2021-12-04 05:15:45","1,6","82,4","0,0","-1,1","34,9"
"  11172","2021-12-04 05:16:45","1,6","82,5","0,0","-1,0","34,9"
"  11173","2021-12-04 05:17:45","1,5","82,7","0,0","-1,1","34,7"
"  11174","2021-12-04 05:18:45","1,5","82,6","0,0","-1,1","34,7"
"  11175","2021-12-04 05:19:45","1,5","82,4","0,0","-1,2","34,7"
"  11176","2021-12-04 05:20:45","1,5","82,4","0,0","-1,2","34,7"
"  11177","2021-12-04 05:21:45","1,5","82,5","0,0","-1,1","34,7"
"  11178","2021-12-04 05:22:45","1,5","82,4","0,0","-1,2","34,7"
"  11179","2021-12-04 05:23:45","1,5","82,3","0,0","-1,2","34,7"
"  11180","2021-12-04 05:24:45","1,4","82,5","0,0","-1,2","34,5"
"  11181","2021-12-04 05:25:45","1,4","82,7","0,0","-1,2","34,5"
